Exchange Date,Portfolio
2008-02-04,1257133.679939046
2008-02-05,1250272.676627548
2008-02-06,1247857.075630409
2008-02-07,1241187.7324032604
2008-02-08,1245312.0297565183
2008-02-11,1248782.680230277
2008-02-12,1248283.4746010054
2008-02-13,1250162.315387438
2008-02-14,1242691.3204593486
2008-02-15,1243741.1079339345
2008-02-19,1242148.1995960665
2008-02-20,1239925.8524517603
2008-02-21,1248108.9108869052
2008-02-22,1249350.7514843394
2008-02-25,1247056.5287000448
2008-02-26,1253109.0135766086
2008-02-27,1256176.694638981
2008-02-28,1262260.3765631758
2008-02-29,1267585.7086018045
2008-03-03,1266134.447658296
2008-03-04,1260609.2606868425
2008-03-05,1259965.540479278
2008-03-06,1258528.323335054
2008-03-07,1260009.3627013066
2008-03-10,1262630.2921974165
2008-03-11,1261034.3245705774
2008-03-12,1268604.6372833464
2008-03-13,1268770.4787181828
2008-03-14,1272981.4064493068
2008-03-17,1273266.7107611443
2008-03-18,1277368.8400018525
2008-03-19,1275489.089683115
2008-03-20,1279339.0178616848
2008-03-24,1270372.766705576
2008-03-25,1276616.2385275715
2008-03-26,1274486.6257375502
2008-03-27,1271674.8312808957
2008-03-28,1271980.713049657
2008-03-31,1274278.1951661222
2008-04-01,1273720.3031090507
2008-04-02,1273613.2382006473
2008-04-03,1274078.567338435
2008-04-04,1282422.4661850848
2008-04-07,1278022.20876561
2008-04-08,1275442.004520339
2008-04-09,1279851.3712549054
2008-04-10,1276182.6430030987
2008-04-11,1275450.3844633664
2008-04-14,1271799.8931379013
2008-04-15,1269656.3226179418
2008-04-16,1270182.5573271627
2008-04-17,1267584.872346747
2008-04-18,1270170.0124833593
2008-04-21,1272863.3432143345
2008-04-22,1269624.2270176036
2008-04-23,1268557.5745493583
2008-04-24,1261836.9388950767
2008-04-25,1262783.0915586688
2008-04-28,1266038.3318797122
2008-04-29,1264127.9770287876
2008-04-30,1266389.0134071445
2008-05-01,1269566.676069464
2008-05-02,1266248.6635821294
2008-05-05,1266576.5431951864
2008-05-06,1266760.3867225298
2008-05-07,1263419.729772872
2008-05-08,1270257.2770998469
2008-05-09,1269409.1502296044
2008-05-12,1272552.862966618
2008-05-13,1263255.7246713673
2008-05-14,1262283.2741701321
2008-05-15,1272543.7031985642
2008-05-16,1274237.5009666334
2008-05-19,1276804.871254666
2008-05-20,1278507.1128232684
2008-05-21,1271861.239234324
2008-05-22,1265692.1345149255
2008-05-23,1266927.5766580924
2008-05-27,1261701.552543026
2008-05-28,1257197.4721973345
2008-05-29,1253126.1274036674
2008-05-30,1256324.9878604715
2008-06-02,1258920.7167175636
2008-06-03,1261992.593814234
2008-06-04,1259252.0229861934
2008-06-05,1258741.5924973881
2008-06-06,1257322.447312818
2008-06-09,1252315.857250221
2008-06-10,1241220.7285010596
2008-06-11,1238708.9471326421
2008-06-12,1230967.4982600482
2008-06-13,1232175.1955162466
2008-06-16,1234480.411155997
2008-06-17,1235195.7942927931
2008-06-18,1237284.0497864077
2008-06-19,1234219.028033606
2008-06-20,1233324.3499033307
2008-06-23,1230085.7310410028
2008-06-24,1232980.5211397668
2008-06-25,1234123.7747189195
2008-06-26,1232986.2346185283
2008-06-27,1234996.4944858835
2008-06-30,1236203.1978867322
2008-07-01,1236791.3850716415
2008-07-02,1233882.577186362
2008-07-03,1232432.4839270457
2008-07-07,1233235.3000275488
2008-07-08,1240017.2191150722
2008-07-09,1237398.2741664858
2008-07-10,1241367.5340696583
2008-07-11,1231492.5901524024
2008-07-14,1232895.8039204164
2008-07-15,1231008.4558681448
2008-07-16,1232868.8131739353
2008-07-17,1230823.493336591
2008-07-18,1227505.641099942
2008-07-21,1231018.7844327332
2008-07-22,1232008.4466494564
2008-07-23,1229760.1850374714
2008-07-24,1232125.477635095
2008-07-25,1225949.0666157492
2008-07-28,1227040.2368154924
2008-07-29,1230176.255490642
2008-07-30,1235265.8193478899
2008-07-31,1236632.2990697625
